baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000074782.3	3.37217276516026	0.533542353572725	1.2227441143552	0.049745716552854	0.0766850311900331	RP24-230J5.2
ENSMUSG00000056271.13	5.35544588845975	1.22932979974432	0.869556140884825	0.0497897369228409	0.0767450205692572	Lman1l
ENSMUSG00000033596.5	7635.71176003007	-0.433228229906359	0.224791617214676	0.0499030289406841	0.0769151607264352	Rfwd3
ENSMUSG00000028642.7	56.2680725966365	0.602052594399385	0.32522171333041	0.0499642695650653	0.0770050592987683	Tmem269
ENSMUSG00000074502.4	2.1901355190069	1.28351618618089	1.73150020069243	0.0499808882261215	0.0770261799132093	Ubtfl1
ENSMUSG00000019461.12	2869.67022504275	0.532450861277413	0.2829201174167	0.050030461500771	0.0770980818753791	Plscr3
ENSMUSG00000113877.1	9.00582420607391	-1.32367984251627	1.36358366193284	0.0500369590318468	0.0771035986200942	RP23-259L1.2
ENSMUSG00000081811.1	2.01137888443242	-1.41166707214443	1.56954891448656	0.0500565672732477	0.077129316269029	RP23-270L8.3
ENSMUSG00000030201.15	8553.48345603166	0.269594910855097	0.138782306450495	0.0500703757100789	0.0771460948513441	Lrp6
ENSMUSG00000096592.1	25.6515829986652	0.672700962163009	0.369243827015409	0.050092078955104	0.077175034719672	AC142101.2
ENSMUSG00000061272.8	12.6083285463853	-0.87191658717411	0.509312408782549	0.0501036606347085	0.0771883781971226	RP24-114E18.3
ENSMUSG00000035208.16	8.83519079137097	-1.25158391353602	0.926033239650051	0.0501179713348152	0.0772059241308751	Slfn8
ENSMUSG00000068855.3	10.3282594560549	-0.955165167708413	0.575158459019823	0.0501599999178979	0.077266164480665	Hist2h2ac
ENSMUSG00000032105.5	58.4747775710201	1.09511134728408	0.721586396648836	0.0502901501202223	0.0774621319127536	Pdzd3
ENSMUSG00000027867.10	7.66535713073126	1.18413255894968	0.823032746796489	0.0502954530518396	0.0774657849283696	Spag17
ENSMUSG00000037493.6	713.186302147275	0.485689680182465	0.256547527680538	0.0503084984207277	0.0774813618372033	Cib2
ENSMUSG00000036198.12	69.6634483168378	0.608356609160654	0.329144876772392	0.0503308727650112	0.0775113038788433	Arhgap36
ENSMUSG00000090197.1	1.80825492762088	1.31599252544698	1.54301258541869	0.0503585382575611	0.0775448718408442	Dnaja1-ps
ENSMUSG00000110447.1	1.80825492762088	1.31599252544698	1.54301258541869	0.0503585382575611	0.0775448718408442	RP24-362N13.1
ENSMUSG00000042816.3	2.47272857890248	0.662733551469339	1.32761187913817	0.0503916028184237	0.0775912653779923	Gpr151
ENSMUSG00000093119.1	2.51446826097486	1.48146776698197	1.35609120113602	0.0503967181686565	0.0775946207785532	Gm25640
ENSMUSG00000031170.14	47.0067084855887	-1.31523001688674	1.24549207730606	0.0503999745729037	0.0775951137802578	Slc38a5
ENSMUSG00000045312.12	1775.69890491092	0.654201854150617	0.358461259685931	0.0505300779972235	0.0777908872907273	Lhfpl2
ENSMUSG00000086420.1	1.95633452058107	-1.40786873852642	1.54658013450592	0.0505628118521301	0.0778367465961579	RP24-90K1.4
ENSMUSG00000025575.14	4994.35168590991	0.241364612827798	0.124311145198285	0.0506104053327836	0.0779054742386692	Cant1
ENSMUSG00000031937.7	235.315030715276	-0.86510889471158	0.512143716301688	0.0506150308875756	0.0779080564544214	Vstm5
ENSMUSG00000098575.1	1.95266565013962	-1.41366679745988	1.55103484760467	0.0506231720887356	0.0779160494344215	Gm27446
ENSMUSG00000047804.15	2230.49079388569	0.309397164917972	0.161006936603279	0.0506673400138119	0.0779794883550759	Akap10
ENSMUSG00000000948.16	2852.67873207458	-0.433975433805505	0.228615281074231	0.0507773814490187	0.0781442965032155	RP24-177J9.4
ENSMUSG00000086867.1	16.9032008177812	-1.07924615312588	0.709126227946661	0.0508156663465348	0.0781986615349604	CR974483.2
ENSMUSG00000068165.3	5.27516083265556	-1.20331471177151	0.830596801707092	0.0509053541895473	0.0783321180369841	RP23-48P22.4
ENSMUSG00000008373.16	5897.01971784723	0.291572950194184	0.150957602661367	0.0509112184941119	0.0783365805615078	Prpf31
ENSMUSG00000002833.11	9301.91578221612	0.227710137683511	0.117294399868921	0.0509603677562571	0.07840764081827	Hdgfrp2
ENSMUSG00000025197.9	13.0298814672306	-1.18236162970371	0.834742492893291	0.051002150170932	0.0784673588267578	Cyp2c44
ENSMUSG00000049233.7	55.9737194566973	0.556347666395818	0.298992242357151	0.0510697050256788	0.0785667187515202	RP23-344D21.3
ENSMUSG00000086937.1	17.1843980211968	-0.972624201850999	0.600402897941741	0.0510810734808123	0.0785796337899427	RP23-252K7.2
ENSMUSG00000014959.12	8502.84003764516	-0.335737603689582	0.175041639828951	0.0511126755955649	0.078623671592782	Gorasp2
ENSMUSG00000015619.10	444.186581078397	-0.744648016642766	0.420983774471686	0.0511484492862079	0.078674120789629	Gata3
ENSMUSG00000030160.7	1.68210651422211	0.891935628035386	1.54723818349853	0.0511796329344792	0.0787175043393948	Tmem52b
ENSMUSG00000025425.17	51.0630219037831	-0.925237107776	0.563261998579886	0.051186322753782	0.0787232119777802	St8sia5
ENSMUSG00000043661.3	10.9569356726743	-1.33777555156938	1.26894339868798	0.0511944347101537	0.0787311060338241	RP23-11P22.12
ENSMUSG00000073236.4	586.817714112086	0.418039690374341	0.219591278241511	0.0512029689609061	0.0787396485731664	RP23-192G18.7
ENSMUSG00000113626.1	447.054680686841	-0.730290598351867	0.409979659662416	0.0512563012197485	0.0788170762442856	RP23-291I2.1
ENSMUSG00000007610.15	2054.23173360804	-0.429443802477016	0.226720656591369	0.0512616577935727	0.0788207267417668	Gtpbp3
ENSMUSG00000030187.15	2.42427552991616	1.49317585150265	1.36244405202323	0.0513035002456935	0.0788804748075949	Klra2
ENSMUSG00000027400.11	26.9416875786786	1.31433627036934	1.20770341046504	0.0513137022191638	0.0788915706874072	Pdyn
ENSMUSG00000015889.8	4438.41396485973	0.257872424123157	0.133381638111436	0.0513412897390965	0.0789293928990753	Lta4h
ENSMUSG00000085102.1	8.06369625125167	-1.1377980057681	0.774331115227622	0.0513822668075976	0.0789877938993881	RP23-89M15.12
ENSMUSG00000031967.15	7074.93311936633	-0.326235076576167	0.1702196930432	0.0514633221759953	0.0791077952038755	Afg3l1
ENSMUSG00000097954.1	10.2581567092173	-1.00073616256517	0.62253943628575	0.0515158099097539	0.079183871836507	RP23-180L12.4
ENSMUSG00000059395.4	72.2443642166252	0.673074897100687	0.371850871322505	0.0515691883623648	0.0792613086455866	Nkapl
ENSMUSG00000037857.16	7456.57488946308	-0.471255938920679	0.248258597961822	0.0515759784054218	0.0792671347089318	Nufip2
ENSMUSG00000061991.2	19.8684402387401	-1.04202588623874	0.673043424566795	0.0516099465104044	0.0793147276361048	Hist1h2af
ENSMUSG00000053436.14	6601.1617530441	-0.216666338171863	0.112172379445083	0.0516301190861511	0.0793411151415779	Mapk14
ENSMUSG00000001761.7	6291.11719256576	-0.645650527197375	0.353304344669026	0.0516533431735927	0.0793699478584906	Smo
ENSMUSG00000091405.2	34.0516990458055	0.590028266023194	0.320013073270788	0.0516548883043168	0.0793699478584906	Hist2h4
ENSMUSG00000003528.15	7659.27407330624	-0.358709125856411	0.187944086590074	0.0516937932066847	0.0794251088995963	Slc25a1
ENSMUSG00000105517.1	6.76322377468092	-1.19455903015255	0.840832806751262	0.0516987835788532	0.0794281584581334	RP23-235G13.3
ENSMUSG00000022193.7	9151.98852798006	-0.342734465474379	0.179312332428383	0.0517118406253385	0.0794436002910022	Psmb5
ENSMUSG00000027130.15	3487.05119101602	0.308011805150992	0.160283176137942	0.0517415499678152	0.0794846213450823	Slc12a6
ENSMUSG00000008140.17	8457.75770455487	-0.32379312440939	0.169152575698774	0.0517655756377707	0.0795169069622975	Emc10
ENSMUSG00000009863.14	8030.59988836013	0.342927799834044	0.178394194564252	0.0517918671667934	0.0795526692017931	Sdhb
ENSMUSG00000067365.10	3548.63386146661	0.427436350838992	0.226058432948661	0.0518547998143018	0.0796447050268833	Tmem128
ENSMUSG00000067847.13	3457.71762795963	0.392027871626613	0.205785826667206	0.05187786350013	0.0796754982691891	Romo1
ENSMUSG00000067919.8	279.988906028404	-1.14089756710021	0.803635213341482	0.0519196071996889	0.0797349755617258	Rex2
ENSMUSG00000105936.1	3.71993918165856	-1.38586464164159	1.2187113585533	0.0519385838424761	0.0797594837123085	RP23-114L12.4
ENSMUSG00000010047.12	5474.48555281561	-0.447983692459494	0.237695804179798	0.051958685525821	0.0797857165828514	Hyal2
ENSMUSG00000000531.5	703.972809755512	-0.61725405177186	0.338657402874866	0.0519621217512063	0.0797863570692655	Grasp
ENSMUSG00000030154.10	9.86105129759354	-1.26058204832261	1.01332081342312	0.0520201733619557	0.0798708529767839	Klrb1f
ENSMUSG00000019998.6	11231.3353185141	0.500784307016887	0.266840093213384	0.0521043827201999	0.0799954988756593	Stx7
ENSMUSG00000092509.1	37.3825090244261	0.614557191152542	0.336038496050761	0.0521141700521855	0.0800058773073722	RP23-392I3.14
ENSMUSG00000064927.1	2.84208417820653	-1.4697191114355	1.32570620403273	0.0521270041786773	0.0800182618625688	Gm22043
ENSMUSG00000100334.1	3.92808700013882	1.37853527462008	1.23681329322181	0.0521282928908308	0.0800182618625688	RP23-184B11.4
ENSMUSG00000033970.15	3317.92889567834	-0.222058558229889	0.115207270729388	0.0522172313020016	0.0801454740166102	Rfc3
ENSMUSG00000071516.2	23.1802443595712	0.933376417334143	0.570378600736028	0.0522165096347088	0.0801454740166102	Hist1h2ai
ENSMUSG00000051989.11	827.495614922217	-0.33169326368842	0.173704491064675	0.0522413979212568	0.0801779094526426	Smim11
ENSMUSG00000082382.1	11.2380351278612	-0.930244454909664	0.561695606269056	0.0522468867771027	0.0801816769371947	RP23-59F2.1
ENSMUSG00000033088.19	5618.02543642777	-0.410893164393325	0.217241540495281	0.0522568348306031	0.0801922869791736	Triobp
ENSMUSG00000032226.5	66.3833867528444	-1.29138885119649	1.18793887970968	0.0523075092516813	0.0802653900240495	Gcnt3
ENSMUSG00000022671.13	1356.10079476457	0.264704016168281	0.139676880806098	0.052319535019271	0.0802791820213827	Mzt2
ENSMUSG00000059303.6	2.27092725734994	-1.30679046454725	1.62844183377993	0.0524886347208373	0.0805339729312336	Olfr836
ENSMUSG00000048583.16	1433.5294127516	0.691523709068994	0.384733310314715	0.0524998100376555	0.0805464429529824	Igf2
ENSMUSG00000081679.1	2.47455854957637	1.47959972059218	1.39652093426941	0.052555783402445	0.0806276377555099	RP23-378L22.3
ENSMUSG00000002329.7	3424.38851666118	0.282100190450236	0.146882400839271	0.0525872315149599	0.0806712002812936	Mdp1
ENSMUSG00000003848.14	4961.9487972202	-0.293024321704853	0.153119943717293	0.0525904523102642	0.0806714582774177	Nob1
ENSMUSG00000033009.15	2110.16081543904	-0.306548819526766	0.16034920811753	0.0526020235074884	0.0806845246521792	Ogfod1
ENSMUSG00000068428.7	56.9639161667335	1.29247256876067	1.12571435106208	0.052610241676184	0.080692446707865	Gmnc
ENSMUSG00000065489.1	2.74161773759244	-1.46889488685027	1.29833221647523	0.0526727553084802	0.0807836402145671	Mir365-2
ENSMUSG00000002658.9	5157.14318154377	0.208980296340622	0.108068517109614	0.0527303709319915	0.0808673115494278	Gtf2f1
ENSMUSG00000001558.5	93.7450286586075	-0.644292745238321	0.356135263804427	0.0527389780091177	0.0808758180146784	Klhl10
ENSMUSG00000038286.11	874.685584545897	-0.310421046665485	0.162567666634333	0.0527580745320135	0.0809004082428641	Bphl
ENSMUSG00000062012.14	1958.36478659461	0.330461056858548	0.173046902869231	0.0527844124280012	0.0809360990562686	Zfp13
ENSMUSG00000063543.5	26.7944857463483	-0.748421152960963	0.426668986318649	0.0528102558148153	0.080971027524839	RP23-147I23.4
ENSMUSG00000002010.17	9583.85045172529	-0.351554710647069	0.184633685325506	0.052848312031854	0.0810246761075481	Idh3g
ENSMUSG00000057715.13	196.629206340805	-0.621771813451495	0.342729151489671	0.0528668126998922	0.0810483385091108	AC103635.1
ENSMUSG00000110068.1	3.51449685571131	-1.41086049108159	1.23713600505127	0.0528875116014551	0.081075368008101	RP24-100K9.2
ENSMUSG00000113669.1	3.06672255460562	1.37932254596662	1.53097867934243	0.052894036649095	0.0810806674318813	RP23-49E21.2
ENSMUSG00000033396.13	3807.31947304563	-0.206351845101821	0.107401000188243	0.0529007068931607	0.081086188797956	Spg11
ENSMUSG00000047867.11	2.86009460746046	1.3870219740615	1.16070306133132	0.0529137682415839	0.0811015052383909	Gimap6
ENSMUSG00000028255.6	4.92688355580893	-1.23405935772085	0.896953546137828	0.0529206764283644	0.0811073894317918	Clca1
ENSMUSG00000021281.15	471.914707946837	-0.980009397894753	0.622346761565467	0.0529281970984885	0.0811142115936995	Tnfaip2
ENSMUSG00000099579.1	4.59365760001983	1.30314018181229	1.0309681539372	0.052952132214508	0.0811461871865933	RP24-159C12.3
ENSMUSG00000033021.16	3875.35043020611	0.240617030168801	0.126573348291915	0.0529766104714918	0.0811789913562631	Gmppa
ENSMUSG00000070315.12	133.914669494803	0.470319882056662	0.250878812764606	0.0529971416403184	0.081205743731008	RP23-54G12.5
ENSMUSG00000021631.8	25.2817615106711	-0.763234995847784	0.43814591470913	0.0530114494419703	0.0812229576996144	Mrps36-ps1
ENSMUSG00000026589.14	24.5789079305445	1.05679299095767	0.692313122907343	0.053035758181713	0.0812554919976885	Sec16b
ENSMUSG00000024222.16	5925.65091724663	-0.47206813855946	0.252999899612815	0.053068123809544	0.0813003656762214	Fkbp5
ENSMUSG00000025730.14	4157.10261023021	0.362778143641298	0.190752103020084	0.0530804864035641	0.0813098779380355	Rab40c
ENSMUSG00000066861.14	54.5998089351896	-1.05020213630935	0.6920023530579	0.0530798856687416	0.0813098779380355	Oas1g
ENSMUSG00000042557.14	10631.9229882124	-0.335065910928708	0.175401200430225	0.0530994806052983	0.0813342591987607	Sin3a
ENSMUSG00000026385.16	10943.6732601669	-0.472249027608035	0.250505465850124	0.0531113832700953	0.0813477759173993	Dbi
ENSMUSG00000110594.1	3.41264746365157	0.820304760241511	1.42862551227228	0.0531250883895691	0.0813640516297388	RP23-132B15.4
ENSMUSG00000109418.1	1.85899711796814	1.25231848401144	1.53386400891584	0.0532145462595946	0.0814963383172408	RP23-52J10.5
ENSMUSG00000073468.11	3134.39567329417	-0.259381912759886	0.13571626427107	0.053253920971329	0.0815519133980015	Sft2d1
ENSMUSG00000074364.6	693.062065283161	-0.60543700037441	0.333302468435891	0.0532671147097308	0.081567391379885	Ehd2
ENSMUSG00000026172.12	1453.37567048689	0.302040850150108	0.158144650874194	0.0533128476359401	0.0816279620205671	Bcs1l
ENSMUSG00000108991.1	4.95375586525228	-1.2428522890942	0.914371903521167	0.0533112441618641	0.0816279620205671	RP23-75I5.1
ENSMUSG00000064208.6	50.702715710828	-0.544611015153759	0.295357208829189	0.0533351559057211	0.0816573874700476	RP24-217L12.2
ENSMUSG00000083284.1	26.7571107250784	0.826096924804369	0.485268461665065	0.0533435481688231	0.0816655050085441	RP23-393F9.1
ENSMUSG00000078161.8	75.4047615150658	0.528521858197516	0.285715097168707	0.053358783713955	0.0816840976196889	Erich3
ENSMUSG00000024516.12	1434.23277540509	0.364309718374238	0.191941286696272	0.0533630532447182	0.081685901766576	Sec11c
ENSMUSG00000106432.1	9.24970831550966	-1.15809880862552	0.810883973602615	0.0533877355231859	0.0817189508642476	RP23-333I5.3
ENSMUSG00000044217.17	69.7102750232336	0.720977782934759	0.408269977722341	0.0533925288856913	0.0817215545501079	Aqp5
ENSMUSG00000065421.3	6.02169315157958	-1.26059551486865	0.968355852330712	0.0533983995497885	0.0817229217843374	Mirlet7a-1
ENSMUSG00000097386.1	9.36196449996877	1.16279802501805	0.821376661484341	0.0533996069690823	0.0817229217843374	9130213A22Rik
ENSMUSG00000097138.1	1.84753133595673	1.2755660829775	1.55682159102303	0.0534071341778244	0.0817297084322987	Gm26625
ENSMUSG00000069986.4	3.13879370986353	-1.36860968506841	1.08719373080283	0.0534392496447571	0.0817741198819917	RP23-183A4.2
ENSMUSG00000083227.1	3.83202866974011	1.37558352349307	1.23967915829449	0.0534500570093388	0.0817859218682067	RP23-247G3.1
ENSMUSG00000105050.1	3.00002487242387	1.39593217132624	1.22672296687511	0.0534550984185656	0.081788900295706	RP23-458G12.2
ENSMUSG00000051827.11	13.6515184520169	1.30421262724841	1.28046651888527	0.0534648789041481	0.0817943935857312	Rhox2a
ENSMUSG00000113163.1	6.5310799179332	-1.25696977950338	0.954383556523155	0.0534635709929575	0.0817943935857312	Olfr335-ps
ENSMUSG00000087027.2	1.84386246551527	1.27543153306186	1.55572520104349	0.0534815156072766	0.0818151092881909	RP23-264F10.1
ENSMUSG00000000579.14	806.650258668523	0.379083506070754	0.200209560125582	0.0534919809950973	0.0818263823661401	Dynlt1c
ENSMUSG00000023456.15	26312.7909642023	-0.581056450682808	0.31892098815456	0.0535754647139564	0.0819446004164675	Tpi1
ENSMUSG00000091230.1	9.34571405307046	1.16285444254233	0.835197399519254	0.0535749931552276	0.0819446004164675	Gm6970
ENSMUSG00000116763.1	81.1640177365739	-0.974531402540058	0.615489085074601	0.053646170038865	0.082047996736911	RP23-428P5.5
ENSMUSG00000099871.1	18.7323580446486	0.834774709230557	0.492083551486821	0.0536576487869723	0.0820608035007706	RP24-500I4.2
ENSMUSG00000060417.6	2.2556948622936	-1.28896959549617	1.62445309287107	0.0536789204026169	0.0820885845425587	RP23-222L16.1
ENSMUSG00000082746.1	9.96208010655358	-1.15399611345526	0.810817723528841	0.0537817140723892	0.0822393262613849	Rps12-ps1
ENSMUSG00000085771.1	2.20608647403438	-1.22359446742504	1.51951511740704	0.0537837164935678	0.0822393262613849	AC138265.1
ENSMUSG00000020067.8	30.0079828697036	-0.883338957668355	0.531722017559079	0.0538143228339548	0.0822813648190767	Mypn
ENSMUSG00000097612.1	2.37720221001036	1.46384464107961	1.35514465569492	0.053841894554181	0.0823187588882465	RP24-339K18.1
ENSMUSG00000114618.1	1.81908740656965	1.32977821113512	1.60892622719656	0.0539166662166368	0.0824283083482044	RP24-510K2.2
ENSMUSG00000025380.2	18.6959271538595	-0.736830829669237	0.4207295703022	0.0539382279393345	0.0824565019814191	Fscn2
ENSMUSG00000026176.13	2668.61064266603	-0.469471217774489	0.252143949817563	0.0539832838893799	0.082520606394299	Ctdsp1
ENSMUSG00000066324.2	18327.1933297444	-0.358619781778656	0.189831485781287	0.0540733607252064	0.082652631182825	Impad1
ENSMUSG00000068391.8	1600.48282111332	-0.372482042489878	0.197706557658193	0.0540759069569396	0.082652631182825	Chrac1
ENSMUSG00000026023.16	9.5117758971258	1.20903981337486	0.916962657863269	0.05411857931314	0.0827130701236684	Cdk15
ENSMUSG00000116823.1	7.47288550165233	1.16976865166793	0.846874078239517	0.0541679513774397	0.0827837410971316	RP23-220N17.6
ENSMUSG00000100309.1	47.1828142554329	-0.878918334365592	0.529982851489999	0.0541881311560735	0.082809792520763	RP23-453N3.5
ENSMUSG00000039942.15	221.800133654857	0.634838001213919	0.352271462061728	0.0542346665612746	0.0828761150234071	Ptger4
ENSMUSG00000114023.1	52.8897086590409	-0.611424138608032	0.337347835807318	0.0543057917209371	0.0829800033425386	RP23-142A12.4
ENSMUSG00000097346.1	5.13443791753137	1.32145106322923	1.23780782076109	0.0543104378588084	0.0829823046539506	RP23-79J21.2
ENSMUSG00000000194.13	8390.18586016557	-0.332736595647498	0.175973623198822	0.054339846193009	0.0830224383039053	Gpr107
ENSMUSG00000081249.3	16.5408538223687	0.822847934231024	0.48343279601683	0.0543697290985627	0.0830632923394449	RP23-353J21.2
